Id,TaskNo,ResponseId,Difficulty,Optimized query,avg_rows_optimized,Initial Query,avg_rows_initial,avg_rows_diff_optimazed_initial,Queries equal with order on test dataset,Queries equil without order on test dataset,ORDER BY clause in initial query,ORDER BY clause in optimazed query,Leetcode equivalence status,Final equivalence status,Status,Comment
600,1113,228,Easy,"select t_cte_8.c_extra0 as report_reason, count(t_cte_8.c_post_id0) as report_count from (select distinct t_actions_0.action as c_action0, t_actions_0.post_id as c_post_id0, t_actions_0.extra as c_extra0 from schema_1113.actions as t_actions_0 where t_actions_0.action_date = '2019-07-04' and t_actions_0.action = 'report') as t_cte_8 group by t_cte_8.c_extra0,t_cte_8.c_action0",10,"select extra as report_reason, count(distinct post_id) as report_count from schema_1113.actions where (action_date = '2019-07-04' and action = 'report') group by action, extra",10,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
605,1126,2,Medium,"select t_cte_26.c_business_id0 as business_id from (select distinct t_events_0.occurences as c_occurences0, t_events_0.event_type as c_event_type0, t_events_0.business_id as c_business_id0, avg(t_events_0.occurences) over ( partition by t_events_0.event_type ) as c_0 from schema_1126.events as t_events_0) as t_cte_26 where t_cte_26.c_0 < t_cte_26.c_occurences0 group by t_cte_26.c_business_id0 having 1 < count(t_cte_26.c_event_type0)",4995,"select distinct a.business_id from (select business_id, event_type, occurences, avg(occurences) over (partition by event_type) as mean from schema_1126.events) as a where a.occurences > a.mean group by a.business_id having count(distinct a.event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
608,1126,8,Medium,"select e.business_id as business_id from schema_1126.events as e left join (select t_events_0.event_type as c_event_type0, avg(t_events_0.occurences) as c_avg0 from schema_1126.events as t_events_0 group by t_events_0.event_type) as x on e.event_type = x.c_event_type0 where x.c_avg0 < e.occurences group by e.business_id having 1 < count(e.event_type)",4995,"select distinct e.business_id from schema_1126.events as e left outer join (select event_type, avg(occurences) as avg_occur from schema_1126.events group by event_type) as x on e.event_type = x.event_type where e.occurences > x.avg_occur group by e.business_id having count(distinct e.event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
610,1126,10,Medium,"select e1.business_id as business_id from (select t_events_0.event_type as c_event_type0, avg(t_events_0.occurences) as c_avg0 from schema_1126.events as t_events_0 group by t_events_0.event_type) as e2 left join schema_1126.events as e1 on e2.c_avg0 < e1.occurences where e1.event_type = e2.c_event_type0 group by e1.business_id having 1 < count(e1.event_type)",4995,"select e1.business_id from schema_1126.events as e1 left outer join (select event_type, avg(occurences) as avgoc from schema_1126.events group by event_type) as e2 on e1.event_type = e2.event_type where e1.occurences > e2.avgoc group by e1.business_id having count(distinct e1.event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
612,1126,13,Medium,"select t_cte_19.c_business_id0 as business_id from (select distinct t_events_0.occurences as c_occurences0, avg(t_events_0.occurences) over ( partition by t_events_0.event_type ) as c_0, t_events_0.business_id as c_business_id0, t_events_0.event_type as c_event_type0 from schema_1126.events as t_events_0) as t_cte_19 where t_cte_19.c_0 < t_cte_19.c_occurences0 group by t_cte_19.c_business_id0 having 1 < count(t_cte_19.c_event_type0)",4995,"select a.business_id from (select business_id, event_type, occurences, count(event_type) over (partition by business_id) as count_event, avg(occurences) over (partition by event_type) as avg_occurences_event from schema_1126.events) as a where a.occurences > a.avg_occurences_event group by a.business_id having count(distinct a.event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
614,1126,17,Medium,"select t_cte_29.c_business_id0 as business_id from (select t_events_0.event_type as c_event_type0, avg(t_events_0.occurences) as c_avg0 from schema_1126.events as t_events_0 group by t_events_0.event_type) as t_cte_37 left join (select a.business_id as c_business_id0, a.occurences as c_occurences0, a.event_type as c_event_type1 from schema_1126.events as a) as t_cte_29 on t_cte_37.c_avg0 < t_cte_29.c_occurences0 where t_cte_29.c_event_type1 = t_cte_37.c_event_type0 group by t_cte_29.c_business_id0 having 1 < count(t_cte_29.c_event_type1)",4995,"select a.business_id from schema_1126.events as a left outer join (select distinct event_type, avg(occurences) as avg_occ_by_event from schema_1126.events group by 1) as b on a.event_type = b.event_type where a.occurences > b.avg_occ_by_event group by 1 having count(distinct a.event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
618,1126,40,Medium,"select e.business_id as business_id from schema_1126.events as e inner join (select t_events_0.event_type as c_event_type0, avg(t_events_0.occurences) as c_avg0 from schema_1126.events as t_events_0 group by t_events_0.event_type) as t on e.event_type = t.c_event_type0 and t.c_avg0 < e.occurences group by e.business_id having 1 < count(e.event_type)",4995,"select business_id from schema_1126.events as e join (select event_type, avg(occurences) as avg_occurences from schema_1126.events group by event_type) as t on (e.event_type = t.event_type and e.occurences > t.avg_occurences) group by e.business_id having count(distinct e.event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
622,1126,46,Medium,"select e.business_id as business_id from schema_1126.events as e inner join (select t_events_0.event_type as c_event_type0, avg(t_events_0.occurences) as c_avg0 from schema_1126.events as t_events_0 group by t_events_0.event_type) as m on e.event_type = m.c_event_type0 where m.c_avg0 < e.occurences group by e.business_id having 1 < count(e.event_type)",4995,"select business_id from schema_1126.events as e join (select event_type, avg(occurences) as avgtimes from schema_1126.events group by event_type) as m on e.event_type = m.event_type where e.occurences > m.avgtimes group by business_id having count(distinct e.event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
623,1126,52,Medium,"select e.business_id as business_id from schema_1126.events as e inner join (select t_events_0.event_type as c_event_type0, avg(t_events_0.occurences) as c_avg0 from schema_1126.events as t_events_0 group by t_events_0.event_type) as t on t.c_avg0 < e.occurences where e.event_type = t.c_event_type0 group by e.business_id having 1 < count(e.event_type)",4995,"select business_id from schema_1126.events as e join (select event_type, avg(occurences) as avg_occurence from schema_1126.events group by event_type) as t on (e.event_type = t.event_type and e.occurences > avg_occurence) group by business_id having count(distinct e.event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
626,1126,56,Medium,"select e.business_id as business_id from (select avg(t_events_0.occurences) as c_avg0, t_events_0.event_type as c_event_type0 from schema_1126.events as t_events_0 group by t_events_0.event_type) as t_cte_30 left join schema_1126.events as e on t_cte_30.c_avg0 < e.occurences where e.event_type = t_cte_30.c_event_type0 group by e.business_id having 1 < count(e.event_type)",4995,"select e.business_id from schema_1126.events as e left outer join (select distinct event_type, avg(occurences) as avg_occ from schema_1126.events group by event_type) as t on e.event_type = t.event_type where e.occurences > t.avg_occ group by e.business_id having count(distinct e.event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
627,1126,58,Medium,"select e.business_id as business_id from (select t_events_0.event_type as c_event_type0, avg(t_events_0.occurences) as c_avg0 from schema_1126.events as t_events_0 group by t_events_0.event_type) as t left join schema_1126.events as e on t.c_avg0 < e.occurences where e.event_type = t.c_event_type0 group by e.business_id having 1 < count(e.event_type)",4995,"select e.business_id from schema_1126.events as e left outer join (select event_type, avg(occurences) as avg_occ from schema_1126.events group by 1) as t on e.event_type = t.event_type where e.occurences > t.avg_occ group by 1 having count(distinct e.event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
628,1126,60,Medium,"select e.business_id as business_id from (select t_events_0.event_type as c_event_type0, avg(t_events_0.occurences) as c_avg0 from schema_1126.events as t_events_0 group by t_events_0.event_type) as t1 left join schema_1126.events as e on t1.c_avg0 < e.occurences where e.event_type = t1.c_event_type0 group by e.business_id having 1 < count(e.event_type)",4995,"select distinct e.business_id from schema_1126.events as e left outer join (select event_type, avg(occurences) as avg_occur from schema_1126.events group by event_type) as t1 on e.event_type = t1.event_type where e.occurences > t1.avg_occur group by e.business_id having count(distinct e.event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
631,1126,135,Medium,"select t_events_0.business_id as business_id from schema_1126.events as t_events_0 left join (select t_events_1.event_type as c_event_type0, avg(t_events_1.occurences) as c_avg0 from schema_1126.events as t_events_1 group by t_events_1.event_type) as t2 on t_events_0.event_type = t2.c_event_type0 where t2.c_avg0 < t_events_0.occurences group by t_events_0.business_id having 1 < count(t_events_0.event_type)",4995,"select events.business_id from schema_1126.events left outer join (select event_type, avg(occurences) as average from schema_1126.events group by events.event_type) as t2 on events.event_type = t2.event_type where events.occurences > t2.average group by events.business_id having count(distinct events.event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
632,1126,138,Medium,"select a.business_id as business_id from schema_1126.events as a inner join (select t_events_0.event_type as c_event_type0, avg(t_events_0.occurences) as c_avg0 from schema_1126.events as t_events_0 group by t_events_0.event_type) as b on b.c_avg0 < a.occurences where a.event_type = b.c_event_type0 group by a.business_id having 1 < count(a.event_type)",4995,"select a.business_id from schema_1126.events as a join (select event_type, avg(occurences) as avg_occurence from schema_1126.events group by event_type) as b on a.event_type = b.event_type where a.occurences > b.avg_occurence group by a.business_id having count(distinct a.event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
645,1126,178,Medium,"select a.business_id as business_id from schema_1126.events as a inner join (select t_events_0.event_type as c_event_type0, avg(t_events_0.occurences) as c_avg0 from schema_1126.events as t_events_0 group by t_events_0.event_type) as b on a.event_type = b.c_event_type0 and b.c_avg0 < a.occurences group by a.business_id having 1 < count(a.event_type)",4995,"select business_id from (select a.business_id, a.event_type from schema_1126.events as a join (select event_type, avg(occurences) as avg_occur from schema_1126.events group by 1) as b on (a.event_type = b.event_type and a.occurences > b.avg_occur)) as temp group by 1 having count(distinct event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
647,1126,188,Medium,"select t_cte_4.c_business_id0 as business_id from (select distinct t_events_0.business_id as c_business_id0, avg(t_events_0.occurences) over ( partition by t_events_0.event_type ) as c_0, t_events_0.occurences as c_occurences0, t_events_0.event_type as c_event_type0 from schema_1126.events as t_events_0) as t_cte_4 where t_cte_4.c_0 < t_cte_4.c_occurences0 group by t_cte_4.c_business_id0 having 1 < count(t_cte_4.c_event_type0)",4995,"select business_id from (select business_id, event_type from (select business_id, event_type, avg(occurences) over (partition by event_type) as event_avg, occurences from schema_1126.events) as t where occurences > event_avg) as tt group by business_id having count(distinct event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
649,1126,190,Medium,"select t_cte_27.c_business_id0 as business_id from (select distinct t_events_0.business_id as c_business_id0, t_events_0.occurences as c_occurences0, avg(t_events_0.occurences) over ( partition by t_events_0.event_type ) as c_0, t_events_0.event_type as c_event_type0 from schema_1126.events as t_events_0) as t_cte_27 where t_cte_27.c_0 < t_cte_27.c_occurences0 group by t_cte_27.c_business_id0 having 1 < count(t_cte_27.c_event_type0)",4995,"select business_id from (select business_id, event_type, avg(occurences) over (partition by event_type) as avg_event_occur, occurences from schema_1126.events) as sub where occurences > avg_event_occur group by 1 having count(distinct event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
652,1126,196,Medium,"select e2.business_id as business_id from schema_1126.events as e2 inner join (select t_events_0.event_type as c_event_type0, avg(t_events_0.occurences) as c_avg0 from schema_1126.events as t_events_0 group by t_events_0.event_type) as e1 on e1.c_avg0 < e2.occurences where e1.c_event_type0 = e2.event_type group by e2.business_id having 1 < count(e1.c_event_type0)",4995,"select business_id from (select event_type, avg(occurences) as ave_occurences from schema_1126.events group by event_type) as e1 join schema_1126.events as e2 on (e1.event_type = e2.event_type and e2.occurences > e1.ave_occurences) group by business_id having count(distinct e1.event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
653,1126,197,Medium,"select e2.business_id as business_id from schema_1126.events as e2 inner join (select t_events_0.event_type as c_event_type0, avg(t_events_0.occurences) as c_avg0 from schema_1126.events as t_events_0 group by t_events_0.event_type) as e1 on e1.c_avg0 < e2.occurences where e1.c_event_type0 = e2.event_type group by e2.business_id having 1 < count(e2.event_type)",4995,"select business_id from (select event_type, avg(occurences) as ave_occurences from schema_1126.events group by event_type) as e1 join schema_1126.events as e2 on (e1.event_type = e2.event_type and e2.occurences > e1.ave_occurences) group by business_id having count(distinct e2.event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
654,1126,198,Medium,"select e2.business_id as business_id from schema_1126.events as e2 inner join (select e1.event_type as c_event_type0, avg(e1.occurences) as c_avg0 from schema_1126.events as e1 group by e1.event_type) as temp1 on temp1.c_event_type0 = e2.event_type where temp1.c_avg0 < e2.occurences group by e2.business_id having 1 < count(temp1.c_event_type0)",4995,"select business_id from (select event_type, avg(occurences) as ave_occurences from schema_1126.events as e1 group by event_type) as temp1 join schema_1126.events as e2 on temp1.event_type = e2.event_type where e2.occurences > temp1.ave_occurences group by business_id having count(distinct temp1.event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
655,1126,200,Medium,"select temp2.business_id as business_id from (select t_events_0.event_type as c_event_type0, avg(t_events_0.occurences) as c_avg0 from schema_1126.events as t_events_0 group by t_events_0.event_type) as temp1 inner join schema_1126.events as temp2 on temp1.c_event_type0 = temp2.event_type where temp1.c_avg0 < temp2.occurences group by temp2.business_id having 1 < count(temp2.event_type)",4995,"select business_id from (select event_type, avg(occurences) as avg_events from schema_1126.events group by event_type) as temp1 join schema_1126.events as temp2 on temp1.event_type = temp2.event_type where temp2.occurences > temp1.avg_events group by business_id having count(distinct temp2.event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
656,1126,203,Medium,"select a.business_id as business_id from (select t_events_0.event_type as c_event_type0, avg(t_events_0.occurences) as c_avg0 from schema_1126.events as t_events_0 group by t_events_0.event_type) as b inner join schema_1126.events as a on a.event_type = b.c_event_type0 where b.c_avg0 < a.occurences group by a.business_id having 1 < count(a.event_type)",4995,"select business_id from schema_1126.events as a join (select event_type, avg(occurences) as avg_occurences from schema_1126.events group by event_type) as b on a.event_type = b.event_type where a.occurences > b.avg_occurences group by business_id having count(distinct a.event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
657,1126,204,Medium,"select a.business_id as business_id from (select t_events_0.event_type as c_event_type0, avg(t_events_0.occurences) as c_avg0 from schema_1126.events as t_events_0 group by t_events_0.event_type) as b inner join schema_1126.events as a on b.c_avg0 < a.occurences where a.event_type = b.c_event_type0 group by a.business_id having 1 < count(a.event_type)",4995,"select business_id from schema_1126.events as a join (select event_type, avg(occurences) as event_avg from schema_1126.events group by event_type) as b on a.event_type = b.event_type where a.occurences > event_avg group by a.business_id having count(distinct a.event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
660,1126,214,Medium,"select e1.business_id as business_id from schema_1126.events as e1 left join (select t_events_0.event_type as c_event_type0, avg(t_events_0.occurences) as c_avg0 from schema_1126.events as t_events_0 group by t_events_0.event_type) as e2 on e2.c_avg0 < e1.occurences where e1.event_type = e2.c_event_type0 group by e1.business_id having 1 < count(e1.event_type)",4995,"select business_id from schema_1126.events as e1 left outer join (select event_type, avg(occurences) as avg_occ from schema_1126.events group by event_type) as e2 on e1.event_type = e2.event_type where e1.occurences > e2.avg_occ group by business_id having count(distinct e1.event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
666,1126,239,Medium,"select a.business_id as business_id from schema_1126.events as a inner join (select t_events_0.event_type as c_event_type0, avg(t_events_0.occurences) as c_avg0 from schema_1126.events as t_events_0 group by t_events_0.event_type) as b on b.c_avg0 < a.occurences where a.event_type = b.c_event_type0 group by a.business_id having 1 < count(a.event_type)",4995,"select distinct business_id from schema_1126.events as a join (select event_type, avg(occurences) as avgoccurences from schema_1126.events group by event_type) as b on a.event_type = b.event_type where a.occurences > b.avgoccurences group by business_id having count(distinct a.event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
667,1126,241,Medium,"select e.business_id as business_id from schema_1126.events as e inner join (select t_events_0.event_type as c_event_type0, avg(t_events_0.occurences) as c_avg0 from schema_1126.events as t_events_0 group by t_events_0.event_type) as a on a.c_avg0 < e.occurences where a.c_event_type0 = e.event_type group by e.business_id having 1 < count(e.event_type)",4995,"select distinct e.business_id as business_id from (select event_type, avg(occurences) as avg_occ from schema_1126.events group by event_type) as a join schema_1126.events as e on (a.event_type = e.event_type and a.avg_occ < e.occurences) group by e.business_id having count(distinct e.event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
669,1126,243,Medium,"select e.business_id as business_id from schema_1126.events as e left join (select t_events_0.event_type as c_event_type0, avg(t_events_0.occurences) as c_avg0 from schema_1126.events as t_events_0 group by t_events_0.event_type) as x on e.event_type = x.c_event_type0 where x.c_avg0 < e.occurences group by e.business_id having 1 < count(e.event_type)",4995,"select distinct e.business_id from schema_1126.events as e left outer join (select event_type, avg(occurences) as avg_occ from schema_1126.events group by event_type) as x on e.event_type = x.event_type where e.occurences > x.avg_occ group by 1 having count(distinct e.event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
670,1126,248,Medium,"select e.business_id as business_id from (select t_events_0.event_type as c_event_type0, avg(t_events_0.occurences) as c_avg0 from schema_1126.events as t_events_0 group by t_events_0.event_type) as t inner join schema_1126.events as e on t.c_event_type0 = e.event_type where t.c_avg0 < e.occurences group by e.business_id having 1 < count(t.c_event_type0)",4995,"select e.business_id from (select event_type, avg(occurences) as avg_occu from schema_1126.events group by 1) as t join schema_1126.events as e on t.event_type = e.event_type where e.occurences > t.avg_occu group by 1 having count(distinct t.event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
671,1126,251,Medium,"select e.business_id as business_id from (select t_events_0.event_type as c_event_type0, avg(t_events_0.occurences) as c_avg0 from schema_1126.events as t_events_0 group by t_events_0.event_type) as a inner join schema_1126.events as e on e.event_type = a.c_event_type0 where a.c_avg0 < e.occurences group by e.business_id having 2 <= count(e.event_type)",4995,"select e.business_id from schema_1126.events as e join (select event_type, avg(occurences) as avo from schema_1126.events group by event_type) as a on e.event_type = a.event_type where e.occurences > a.avo group by e.business_id having count(distinct e.event_type) >= 2",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
680,1141,27,Easy,"select t_cte_26.c_activity_date0 as day, count(t_cte_26.c_user_id0) as active_users from (select distinct t_activity_0.activity_date as c_activity_date0, t_activity_0.user_id as c_user_id0 from schema_1141.activity as t_activity_0 where t_activity_0.activity_date <= '2019-07-27' and '2019-06-27' < t_activity_0.activity_date) as t_cte_26 group by t_cte_26.c_activity_date0",15,"select activity_date as day, count(distinct user_id) as active_users from schema_1141.activity where (activity_date <= '2019-07-27' and activity_date > '2019-06-27') group by activity_date",15,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
681,1141,45,Easy,"select t_cte_17.c_activity_date0 as day, count(t_cte_17.c_user_id0) as active_users from (select distinct t_activity_0.activity_date as c_activity_date0, t_activity_0.user_id as c_user_id0 from schema_1141.activity as t_activity_0 where '2019-06-28' <= t_activity_0.activity_date) as t_cte_17 where t_cte_17.c_activity_date0 <= '2019-07-27' group by t_cte_17.c_activity_date0",15,"select activity_date as day, count(distinct user_id) as active_users from schema_1141.activity where (activity_date >= '2019-06-28' and activity_date <= '2019-07-27') group by 1",15,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
682,1141,59,Easy,"select t_cte_29.c_activity_date0 as day, count(t_cte_29.c_user_id0) as active_users from (select distinct t_activity_0.user_id as c_user_id0, t_activity_0.activity_date as c_activity_date0 from schema_1141.activity as t_activity_0) as t_cte_29 where '2019-06-28' <= t_cte_29.c_activity_date0 group by t_cte_29.c_activity_date0 having t_cte_29.c_activity_date0 <= '2019-07-27'",15,"select activity_date as day, count(distinct user_id) as active_users from schema_1141.activity where (activity_date <= '2019-07-27' and activity_date >= '2019-06-28') group by activity_date",15,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
683,1141,108,Easy,"select t_cte_29.c_activity_date0 as day, count(t_cte_29.c_user_id0) as active_users from (select distinct t_activity_0.activity_date as c_activity_date0, t_activity_0.user_id as c_user_id0 from schema_1141.activity as t_activity_0 where '2019-06-27' < t_activity_0.activity_date) as t_cte_29 where t_cte_29.c_activity_date0 <= '2019-07-27' group by t_cte_29.c_activity_date0",15,"select activity_date as day, count(distinct user_id) as active_users from schema_1141.activity group by activity_date having (activity_date > '2019-06-27' and activity_date <= '2019-07-27')",15,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
684,1141,144,Easy,"select t_cte_11.c_activity_date0 as day, count(t_cte_11.c_user_id0) as active_users from (select distinct t_activity_0.activity_date as c_activity_date0, t_activity_0.user_id as c_user_id0 from schema_1141.activity as t_activity_0) as t_cte_11 group by t_cte_11.c_activity_date0 having t_cte_11.c_activity_date0 <= '2019-07-27' and '2019-06-27' < t_cte_11.c_activity_date0",15,"select activity_date as day, count(distinct user_id) as active_users from schema_1141.activity where ('2019-06-27' < activity_date and activity_date <= '2019-07-27') group by 1",15,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
685,1141,147,Easy,"select t_cte_26.c_activity_date0 as day, count(t_cte_26.c_user_id0) as active_users from (select distinct t_activity_0.user_id as c_user_id0, t_activity_0.activity_date as c_activity_date0 from schema_1141.activity as t_activity_0) as t_cte_26 group by t_cte_26.c_activity_date0 having t_cte_26.c_activity_date0 <= '2019-07-27' and '2019-06-27' < t_cte_26.c_activity_date0",15,"select activity_date as day, count(distinct user_id) as active_users from schema_1141.activity where (activity_date > '2019-06-27' and activity_date <= '2019-07-27') group by activity_date",15,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
702,1149,1,Medium,"select distinct t_cte_10.c_viewer_id0 as id from (select distinct v.view_date as c_view_date0, v.viewer_id as c_viewer_id0, v.article_id as c_article_id0 from schema_1149.views as v order by c_viewer_id0 asc) as t_cte_10 group by t_cte_10.c_viewer_id0,t_cte_10.c_view_date0 having 1 < count(t_cte_10.c_article_id0)",100,"select distinct v.viewer_id as id from schema_1149.views as v group by v.view_date, v.viewer_id having count(distinct v.article_id) > 1 order by v.viewer_id",100,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, ORDER BY in initial query)",
703,1149,5,Medium,"select distinct t_cte_22.c_viewer_id0 as id from (select distinct t_views_0.article_id as c_article_id0, t_views_0.viewer_id as c_viewer_id0, t_views_0.view_date as c_view_date0 from schema_1149.views as t_views_0 order by c_viewer_id0 asc) as t_cte_22 group by t_cte_22.c_view_date0,t_cte_22.c_viewer_id0 having 1 < count(t_cte_22.c_article_id0)",100,"select distinct viewer_id as id from (select viewer_id, view_date, count(distinct article_id) as count from schema_1149.views group by viewer_id, view_date having count(distinct article_id) > 1) as a order by viewer_id asc",100,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, ORDER BY in initial query)",
704,1149,6,Medium,"select distinct t_cte_6.c_viewer_id0 as id from (select distinct t_views_0.viewer_id as c_viewer_id0, t_views_0.article_id as c_article_id0, t_views_0.view_date as c_view_date0 from schema_1149.views as t_views_0) as t_cte_6 group by t_cte_6.c_viewer_id0,t_cte_6.c_view_date0 having 1 < count(t_cte_6.c_article_id0)",100,"select distinct viewer_id as id from schema_1149.views group by view_date, viewer_id having count(distinct article_id) > 1 order by viewer_id asc",100,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, ORDER BY in initial query)",
705,1149,7,Medium,"select distinct t_cte_13.c_viewer_id0 as id from (select distinct t_views_0.view_date as c_view_date0, t_views_0.article_id as c_article_id0, t_views_0.viewer_id as c_viewer_id0 from schema_1149.views as t_views_0) as t_cte_13 group by t_cte_13.c_viewer_id0,t_cte_13.c_view_date0 having 1 < count(t_cte_13.c_article_id0)",100,"select distinct viewer_id as id from (select viewer_id, view_date from schema_1149.views group by viewer_id, view_date having count(distinct article_id) > 1) as s order by viewer_id",100,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, ORDER BY in initial query)",
706,1149,9,Medium,"select distinct t_cte_1.c_viewer_id0 as id from (select distinct t_views_0.article_id as c_article_id0, t_views_0.view_date as c_view_date0, t_views_0.viewer_id as c_viewer_id0 from schema_1149.views as t_views_0) as t_cte_1 group by t_cte_1.c_viewer_id0,t_cte_1.c_view_date0 having 1 < count(t_cte_1.c_article_id0) order by id asc",100,"select distinct viewer_id as id from (select viewer_id, view_date, count(distinct article_id) as art_num from schema_1149.views group by viewer_id, view_date) as t1 where art_num > 1 order by viewer_id",100,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
707,1149,17,Medium,"select distinct t_cte_4.c_viewer_id0 as id from (select distinct t_views_0.view_date as c_view_date0, t_views_0.viewer_id as c_viewer_id0, t_views_0.article_id as c_article_id0 from schema_1149.views as t_views_0) as t_cte_4 group by t_cte_4.c_view_date0,t_cte_4.c_viewer_id0 having 1 < count(t_cte_4.c_article_id0) order by id asc",100,"select distinct viewer_id as id from schema_1149.views group by view_date, viewer_id having count(distinct article_id) > 1 order by viewer_id",100,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
708,1149,18,Medium,"select distinct t_cte_3.c_viewer_id0 as id from (select distinct t_views_0.viewer_id as c_viewer_id0, t_views_0.view_date as c_view_date0, t_views_0.article_id as c_article_id0 from schema_1149.views as t_views_0) as t_cte_3 group by t_cte_3.c_viewer_id0,t_cte_3.c_view_date0 having 1 < count(t_cte_3.c_article_id0)",100,"select distinct viewer_id as id from schema_1149.views group by viewer_id, view_date having count(distinct article_id) > 1",100,0,TRUE,TRUE,FALSE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, no ORDER BY in initial query)",
709,1149,23,Medium,"select distinct t_cte_1.c_viewer_id0 as id from (select distinct t_views_0.view_date as c_view_date0, t_views_0.article_id as c_article_id0, t_views_0.viewer_id as c_viewer_id0 from schema_1149.views as t_views_0 order by c_viewer_id0 asc) as t_cte_1 group by t_cte_1.c_viewer_id0,t_cte_1.c_view_date0 having 1 < count(t_cte_1.c_article_id0)",100,"select distinct viewer_id as id from schema_1149.views group by viewer_id, view_date having count(distinct article_id) > 1 order by viewer_id",100,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, ORDER BY in initial query)",
710,1149,24,Medium,"select distinct t_cte_0.c_viewer_id0 as id from (select distinct t_views_0.article_id as c_article_id0, t_views_0.viewer_id as c_viewer_id0, t_views_0.view_date as c_view_date0 from schema_1149.views as t_views_0) as t_cte_0 group by t_cte_0.c_view_date0,t_cte_0.c_viewer_id0 having 1 < count(t_cte_0.c_article_id0)",100,"select distinct viewer_id as id from schema_1149.views group by viewer_id, view_date having count(distinct article_id) > 1 order by viewer_id asc",100,0,TRUE,TRUE,TRUE,FALSE,FALSE,TRUE,"Equivalent query (Order mismatch, ORDER BY in initial query)",
