Id,TaskNo,ResponseId,Difficulty,Optimized query,avg_rows_optimized,Initial Query,avg_rows_initial,avg_rows_diff_deepseek_initial,Queries equal with order on test dataset,Queries equil without order on test dataset,ORDER BY clause in initial query,ORDER BY clause in optimazed query,Leetcode equivalence status,Final equivalence status,Status,Comment
572,1077,181,Medium,"WITH project_employees AS (
    SELECT p.project_id, p.employee_id, e.experience_years
    FROM schema_1077.project p
    JOIN schema_1077.employee e ON p.employee_id = e.employee_id
),
max_experience AS (
    SELECT project_id, MAX(experience_years) AS max_years
    FROM project_employees
    GROUP BY project_id
)
SELECT pe.project_id, pe.employee_id
FROM project_employees pe
JOIN max_experience me ON pe.project_id = me.project_id AND pe.experience_years = me.max_years;",11013,"select project_id, employee_id from (select distinct p.project_id, p.employee_id, e.experience_years, max(e.experience_years) over (partition by p.project_id) as max_years from schema_1077.project as p join schema_1077.employee as e on p.employee_id = e.employee_id) as tmp where experience_years = max_years",11013,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
573,1077,273,Medium,"SELECT p.project_id, e.employee_id
FROM schema_1077.project p
JOIN schema_1077.employee e ON p.employee_id = e.employee_id
JOIN (
    SELECT p.project_id, MAX(e.experience_years) AS max_years
    FROM schema_1077.project p
    JOIN schema_1077.employee e ON p.employee_id = e.employee_id
    GROUP BY p.project_id
) max_exp ON p.project_id = max_exp.project_id AND e.experience_years = max_exp.max_years;",11013,"select sub.project_id, employee.employee_id from (select project_id, max(e.experience_years) as maxyears from schema_1077.project as p join schema_1077.employee as e on p.employee_id = e.employee_id group by p.project_id) as sub join schema_1077.project on sub.project_id = project.project_id join schema_1077.employee on (project.employee_id = employee.employee_id and sub.maxyears = employee.experience_years)",11013,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
574,1077,274,Medium,"SELECT p.project_id, e.employee_id
FROM schema_1077.project p
JOIN schema_1077.employee e ON p.employee_id = e.employee_id
JOIN (
    SELECT p.project_id, MAX(e.experience_years) AS max_exp
    FROM schema_1077.project p
    JOIN schema_1077.employee e ON p.employee_id = e.employee_id
    GROUP BY p.project_id
) t ON p.project_id = t.project_id AND e.experience_years = t.max_exp",11013,"select t.project_id, e.employee_id from schema_1077.employee as e join (select project_id, max(experience_years) as max from schema_1077.project as p join schema_1077.employee as e on p.employee_id = e.employee_id group by project_id) as t on e.experience_years = t.max join schema_1077.project as p on (p.project_id = t.project_id and e.employee_id = p.employee_id)",11013,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
575,1077,276,Medium,"SELECT p.project_id, e.employee_id
FROM schema_1077.project p
JOIN schema_1077.employee e ON p.employee_id = e.employee_id
JOIN (
    SELECT p.project_id, MAX(e.experience_years) as max_years
    FROM schema_1077.project p
    JOIN schema_1077.employee e ON p.employee_id = e.employee_id
    GROUP BY p.project_id
) max_exp ON p.project_id = max_exp.project_id AND e.experience_years = max_exp.max_years",11013,"select t.project_id, t.employee_id from (select p.project_id, e.employee_id, e.experience_years, max(e.experience_years) over (partition by p.project_id) as mx from schema_1077.project as p left outer join schema_1077.employee as e on p.employee_id = e.employee_id) as t where t.experience_years = t.mx",11013,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
576,1077,292,Medium,"WITH project_experience AS (
    SELECT 
        p.project_id, 
        p.employee_id, 
        e.experience_years
    FROM 
        schema_1077.project p
    JOIN 
        schema_1077.employee e ON p.employee_id = e.employee_id
),
max_experience_per_project AS (
    SELECT 
        project_id, 
        MAX(experience_years) AS max_exp
    FROM 
        project_experience
    GROUP BY 
        project_id
)
SELECT 
    pe.project_id, 
    pe.employee_id
FROM 
    project_experience pe
JOIN 
    max_experience_per_project mep ON pe.project_id = mep.project_id AND pe.experience_years = mep.max_exp;",11013,"select t1.project_id, t1.employee_id from (select a.project_id, a.employee_id, b.experience_years, max(b.experience_years) over (partition by a.project_id) as max_exp from schema_1077.project as a left outer join schema_1077.employee as b on a.employee_id = b.employee_id) as t1 where t1.experience_years = t1.max_exp",11013,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
577,1077,293,Medium,"WITH max_experience AS (
    SELECT 
        p.project_id, 
        MAX(e.experience_years) AS max_years
    FROM 
        schema_1077.project p
    JOIN 
        schema_1077.employee e ON e.employee_id = p.employee_id
    GROUP BY 
        p.project_id
)
SELECT 
    p.project_id, 
    p.employee_id
FROM 
    schema_1077.project p
JOIN 
    schema_1077.employee e ON e.employee_id = p.employee_id
JOIN 
    max_experience me ON me.project_id = p.project_id AND e.experience_years = me.max_years;",11013,"select t1.project_id, t1.employee_id from schema_1077.project as t1 join schema_1077.employee as t2 on t2.employee_id = t1.employee_id join (select t1.project_id, max(t2.experience_years) as max_years from schema_1077.project as t1 join schema_1077.employee as t2 on t2.employee_id = t1.employee_id group by t1.project_id) as t3 on t3.project_id = t1.project_id where t2.experience_years = t3.max_years",11013,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
578,1077,296,Medium,"SELECT p.project_id, e.employee_id
FROM schema_1077.project p
JOIN schema_1077.employee e ON p.employee_id = e.employee_id
JOIN (
    SELECT p.project_id, MAX(e.experience_years) AS max_year
    FROM schema_1077.project p
    JOIN schema_1077.employee e ON p.employee_id = e.employee_id
    GROUP BY p.project_id
) max_exp ON p.project_id = max_exp.project_id AND e.experience_years = max_exp.max_year;",11013,"select tmp.project_id, ee.employee_id from (select p.project_id, max(experience_years) as max_year from schema_1077.project as p join schema_1077.employee as e on p.employee_id = e.employee_id group by p.project_id) as tmp join schema_1077.project as pp on tmp.project_id = pp.project_id join schema_1077.employee as ee on pp.employee_id = ee.employee_id where ee.experience_years = tmp.max_year",11013,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
579,1113,3,Easy,"SELECT extra AS report_reason, COUNT(DISTINCT post_id) AS report_count 
FROM schema_1113.actions 
WHERE action_date = '2019-07-04' AND action = 'report' 
GROUP BY extra",10,"select distinct extra as report_reason, count(distinct post_id) as report_count from schema_1113.actions where (action_date = '2019-07-04' and action = 'report') group by extra",10,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
580,1113,6,Easy,"SELECT extra AS report_reason, COUNT(DISTINCT post_id) AS report_count 
FROM schema_1113.actions 
WHERE action_date = '2019-07-04' AND action = 'report' 
GROUP BY extra",10,"select extra as report_reason, count(distinct post_id) as report_count from schema_1113.actions where (action_date = '2019-07-04' and action = 'report') group by extra",10,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
581,1113,7,Easy,"SELECT a.extra AS report_reason, COUNT(DISTINCT a.post_id) AS report_count 
FROM schema_1113.actions AS a 
WHERE a.action = 'report' AND a.action_date = '2019-07-04' 
GROUP BY a.extra",10,"select a.extra as report_reason, count(distinct a.post_id) as report_count from schema_1113.actions as a where (a.action = 'report' and a.action_date = '2019-07-04') group by a.extra",10,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
582,1113,11,Easy,"SELECT extra AS report_reason, COUNT(DISTINCT post_id) AS report_count 
FROM schema_1113.actions 
WHERE action = 'report' AND action_date = '2019-07-04' 
GROUP BY extra",10,"select extra as report_reason, count(distinct post_id) as report_count from schema_1113.actions where (action = 'report' and action_date = '2019-07-04') group by extra",10,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
583,1113,18,Easy,"SELECT extra AS report_reason, COUNT(DISTINCT post_id) AS report_count 
FROM schema_1113.actions 
WHERE action_date = '2019-07-04' AND action = 'report' 
GROUP BY extra",10,"select extra as report_reason, count(distinct post_id) as report_count from schema_1113.actions where (1 = 1 and action_date = '2019-07-04' and action = 'report') group by extra",10,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
584,1113,24,Easy,"SELECT extra AS report_reason, COUNT(DISTINCT post_id) AS report_count 
FROM schema_1113.actions 
WHERE action = 'report' AND action_date = '2019-07-04' 
GROUP BY extra",10,"select extra as report_reason, count(distinct post_id) as report_count from schema_1113.actions where (action = 'report' and action_date = '2019-07-04') group by 1",10,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
585,1113,34,Easy,"SELECT extra AS report_reason, COUNT(DISTINCT post_id) AS report_count 
FROM schema_1113.actions 
WHERE action_date = '2019-07-04' AND action = 'report' 
GROUP BY extra 
ORDER BY extra DESC",10,"select extra as report_reason, count(distinct post_id) as report_count from schema_1113.actions where (action_date = '2019-07-04' and action = 'report') group by extra order by extra desc",10,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
586,1113,65,Easy,"SELECT extra AS report_reason, COUNT(DISTINCT post_id) AS report_count 
FROM schema_1113.actions 
WHERE action_date = '2019-07-04' AND action = 'report' 
GROUP BY extra",10,"select extra as report_reason, count(distinct post_id) as report_count from schema_1113.actions where (action_date = '2019-07-04' and action = 'report') group by 1",10,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
587,1113,72,Easy,"SELECT extra AS report_reason, COUNT(DISTINCT post_id) AS report_count 
FROM schema_1113.actions 
WHERE action = 'report' AND action_date = '2019-07-04' 
GROUP BY extra",10,"select extra as report_reason, count(distinct post_id) as report_count from schema_1113.actions as a where (action = 'report' and action_date = '2019-07-04') group by a.extra",10,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
588,1113,79,Easy,"SELECT extra AS report_reason, COUNT(DISTINCT post_id) AS report_count 
FROM schema_1113.actions 
WHERE action_date = '2019-07-04' AND action = 'report' 
GROUP BY extra",10,"select extra as report_reason, count(distinct post_id) as report_count from schema_1113.actions where (action_date = '2019-07-04' and action = 'report') group by 1 having count(distinct post_id) > 0",10,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
589,1113,97,Easy,"SELECT extra AS report_reason, COUNT(DISTINCT post_id) AS report_count 
FROM schema_1113.actions 
WHERE action_date = '2019-07-04' AND action = 'report' 
GROUP BY extra 
ORDER BY extra",10,"select extra as report_reason, count(distinct post_id) as report_count from schema_1113.actions where (action_date = '2019-07-04' and action = 'report') group by extra order by extra",10,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
590,1113,99,Easy,"SELECT extra AS report_reason, COUNT(DISTINCT post_id) AS report_count 
FROM schema_1113.actions 
WHERE action_date = '2019-07-04' AND action = 'report' 
GROUP BY extra",10,"select report_reason, count(report_reason) as report_count from (select distinct t1.post_id, t1.action, t1.extra as report_reason, t1.action_date from schema_1113.actions as t1 where (t1.action_date = '2019-07-04' and t1.action = 'report')) as t2 group by t2.report_reason",10,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
591,1113,102,Easy,"SELECT a.extra AS report_reason, COUNT(DISTINCT a.post_id) AS report_count 
FROM schema_1113.actions AS a 
WHERE a.action_date = '2019-07-04' AND a.action = 'report' 
GROUP BY a.extra",10,"select a.extra as report_reason, count(distinct a.post_id) as report_count from schema_1113.actions as a where (a.action_date = '2019-07-04' and a.action = 'report') group by a.extra",10,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
592,1113,106,Easy,"SELECT extra AS report_reason, COUNT(DISTINCT post_id) AS report_count 
FROM schema_1113.actions 
WHERE action = 'report' AND action_date = '2019-07-04' 
GROUP BY extra",10,"select distinct extra as report_reason, count(distinct post_id) as report_count from schema_1113.actions where (action = 'report' and action_date = '2019-07-04') group by extra",10,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
593,1113,120,Easy,"SELECT extra AS report_reason, COUNT(DISTINCT post_id) AS report_count 
FROM schema_1113.actions 
WHERE action_date = '2019-07-04' AND action = 'report' 
GROUP BY extra",10,"select extra as report_reason, count(distinct post_id) as report_count from schema_1113.actions as a where (action_date = '2019-07-04' and action = 'report') group by extra",10,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
594,1113,138,Easy,"SELECT extra AS report_reason, COUNT(DISTINCT post_id) AS report_count 
FROM schema_1113.actions 
WHERE action = 'report' AND action_date = '2019-07-04' 
GROUP BY extra",10,"select extra as report_reason, count(distinct post_id) as report_count from schema_1113.actions as a where (action = 'report' and action_date = '2019-07-04') group by extra",10,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
595,1113,146,Easy,"SELECT extra AS report_reason, COUNT(DISTINCT post_id) AS report_count 
FROM schema_1113.actions 
WHERE action = 'report' AND action_date = '2019-07-04'
GROUP BY extra",10,"select extra as report_reason, count(distinct post_id) as report_count from schema_1113.actions where (action = 'report' and action_date = '2019-07-04 ') group by extra",10,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
596,1113,186,Easy,"SELECT extra AS report_reason, COUNT(DISTINCT post_id) AS report_count 
FROM schema_1113.actions 
WHERE action_date = '2019-07-04' AND action = 'report'
GROUP BY extra",10,"select extra as report_reason, count(distinct post_id) as report_count from schema_1113.actions group by extra, action_date, action having (action_date = '2019-07-04' and action = 'report')",10,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
597,1113,191,Easy,"SELECT extra AS report_reason, COUNT(DISTINCT post_id) AS report_count 
FROM schema_1113.actions 
WHERE action = 'report' AND action_date = '2019-07-04' 
GROUP BY extra",10,"select extra as report_reason, count(distinct post_id) as report_count from schema_1113.actions where (action = 'report' and action_date = '2019-07-04') group by extra having count(distinct post_id) > 0",10,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
598,1113,207,Easy,"SELECT extra AS report_reason, COUNT(DISTINCT post_id) AS report_count 
FROM schema_1113.actions 
WHERE action_date = '2019-07-04' AND action = 'report' 
GROUP BY extra 
ORDER BY extra ASC",10,"select extra as report_reason, count(distinct post_id) as report_count from schema_1113.actions where (action_date = '2019-07-04' and action = 'report') group by extra order by extra asc",10,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
599,1113,225,Easy,"SELECT extra AS report_reason, COUNT(DISTINCT post_id) AS report_count 
FROM schema_1113.actions 
WHERE action = 'report' AND action_date = '2019-07-04' 
GROUP BY extra 
ORDER BY extra",10,"select extra as report_reason, count(distinct post_id) as report_count from schema_1113.actions where (action = 'report' and action_date = '2019-07-04') group by extra order by extra",10,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
600,1113,228,Easy,"SELECT extra AS report_reason, COUNT(DISTINCT post_id) AS report_count 
FROM schema_1113.actions 
WHERE action_date = '2019-07-04' AND action = 'report' 
GROUP BY extra",10,"select extra as report_reason, count(distinct post_id) as report_count from schema_1113.actions where (action_date = '2019-07-04' and action = 'report') group by action, extra",10,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
601,1113,234,Easy,"SELECT extra AS report_reason, COUNT(*) AS report_count 
FROM schema_1113.actions 
WHERE action_date = '2019-07-04' AND action = 'report' 
GROUP BY extra",10,"select extra as report_reason, count(extra) as report_count from (select distinct post_id, action_date, action, extra from schema_1113.actions) as x where (action_date = '2019-07-04' and action = 'report') group by extra",10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-equivalent queries,"The initial query counts unique post-level reports by reason on 2019?07?04, while the optimized query counts all report actions, including duplicates"
602,1113,236,Easy,"SELECT extra AS report_reason, COUNT(*) AS report_count 
FROM schema_1113.actions 
WHERE action_date = '2019-07-04' AND action = 'report' 
GROUP BY extra",10,"select extra as report_reason, count(extra) as report_count from (select distinct post_id, extra from schema_1113.actions where (action_date = '2019-07-04' and action = 'report')) as a group by a.extra",10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-equivalent queries,"The initial query counts unique post-level reports by reason on 2019?07?04, while the optimized query counts all report actions, including duplicates"
603,1113,237,Easy,"SELECT extra AS report_reason, COUNT(*) AS report_count 
FROM schema_1113.actions 
WHERE action_date = '2019-07-04' AND action = 'report' 
GROUP BY extra",10,"select extra as report_reason, count(extra) as report_count from (select distinct post_id, action_date, action, extra from schema_1113.actions) as y where (action_date = '2019-07-04' and action = 'report') group by extra",10,0,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,Non-equivalent queries,"The initial query counts unique post-level reports by reason on 2019?07?04, while the optimized query counts all report actions, including duplicates"
604,1126,1,Medium,"WITH event_means AS (
    SELECT event_type, AVG(occurences) AS mean 
    FROM schema_1126.events 
    GROUP BY event_type
)
SELECT business_id 
FROM schema_1126.events e
JOIN event_means m ON e.event_type = m.event_type AND e.occurences > m.mean
GROUP BY business_id 
HAVING COUNT(*) > 1;",4995,"select distinct events.business_id from schema_1126.events join (select event_type, avg(occurences) as mean from schema_1126.events group by event_type) as t on (t.event_type = events.event_type and occurences > mean) group by business_id having count(business_id) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
605,1126,2,Medium,"SELECT business_id
FROM (
    SELECT 
        e.business_id, 
        e.event_type, 
        e.occurences > avg(e.occurences) OVER (PARTITION BY e.event_type) AS is_above_mean
    FROM schema_1126.events e
) t
WHERE is_above_mean
GROUP BY business_id
HAVING COUNT(DISTINCT event_type) > 1;",4995,"select distinct a.business_id from (select business_id, event_type, occurences, avg(occurences) over (partition by event_type) as mean from schema_1126.events) as a where a.occurences > a.mean group by a.business_id having count(distinct a.event_type) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
606,1126,6,Medium,"SELECT business_id
FROM schema_1126.events a
JOIN (
    SELECT event_type, AVG(occurences) AS avg_occur 
    FROM schema_1126.events 
    GROUP BY event_type
) b ON a.event_type = b.event_type AND a.occurences > b.avg_occur
GROUP BY business_id
HAVING COUNT(DISTINCT a.event_type) > 1",4995,"select distinct business_id from schema_1126.events as a join (select event_type, avg(occurences) as avg_occur from schema_1126.events group by event_type) as b on (a.event_type = b.event_type and a.occurences > b.avg_occur) group by a.business_id having count(a.event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
607,1126,7,Medium,"WITH avg_occurrences AS (
    SELECT event_type, avg(occurences) AS avg_occ 
    FROM schema_1126.events 
    GROUP BY event_type
)
SELECT business_id
FROM schema_1126.events e
JOIN avg_occurrences a ON e.event_type = a.event_type
WHERE e.occurences > a.avg_occ
GROUP BY business_id
HAVING COUNT(*) > 1;",4995,"select distinct business_id from schema_1126.events as e join (select event_type, avg(occurences) as avg_occ from schema_1126.events group by event_type) as tmp on e.event_type = tmp.event_type where e.occurences > tmp.avg_occ group by business_id having count(business_id) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
608,1126,8,Medium,"SELECT e.business_id
FROM schema_1126.events e
JOIN (
    SELECT event_type, AVG(occurences) AS avg_occur 
    FROM schema_1126.events 
    GROUP BY event_type
) x ON e.event_type = x.event_type AND e.occurences > x.avg_occur
GROUP BY e.business_id
HAVING COUNT(DISTINCT e.event_type) > 1",4995,"select distinct e.business_id from schema_1126.events as e left outer join (select event_type, avg(occurences) as avg_occur from schema_1126.events group by event_type) as x on e.event_type = x.event_type where e.occurences > x.avg_occur group by e.business_id having count(distinct e.event_type) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
609,1126,9,Medium,"WITH event_avg AS (
    SELECT event_type, avg(occurences) AS average 
    FROM schema_1126.events 
    GROUP BY event_type
)
SELECT e.business_id 
FROM schema_1126.events e
JOIN event_avg t ON e.event_type = t.event_type 
WHERE e.occurences > t.average 
GROUP BY e.business_id 
HAVING count(e.event_type) > 1",4995,"select e.business_id from schema_1126.events as e join (select event_type, avg(occurences) as average from schema_1126.events group by event_type) as t on e.event_type = t.event_type where e.occurences > t.average group by e.business_id having count(e.event_type) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
610,1126,10,Medium,"WITH event_avg AS (
    SELECT event_type, avg(occurences) AS avgoc 
    FROM schema_1126.events 
    GROUP BY event_type
)
SELECT e1.business_id 
FROM schema_1126.events e1 
JOIN event_avg e2 ON e1.event_type = e2.event_type 
WHERE e1.occurences > e2.avgoc 
GROUP BY e1.business_id 
HAVING count(DISTINCT e1.event_type) > 1",4995,"select e1.business_id from schema_1126.events as e1 left outer join (select event_type, avg(occurences) as avgoc from schema_1126.events group by event_type) as e2 on e1.event_type = e2.event_type where e1.occurences > e2.avgoc group by e1.business_id having count(distinct e1.event_type) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
611,1126,11,Medium,"SELECT e1.business_id
FROM schema_1126.events e1
JOIN (
    SELECT event_type, AVG(occurences) AS avg_occurences
    FROM schema_1126.events
    GROUP BY event_type
) e2 ON e1.event_type = e2.event_type
WHERE e1.occurences > e2.avg_occurences
GROUP BY e1.business_id
HAVING COUNT(*) > 1;",4995,"select e3.business_id from (select business_id from schema_1126.events as e1 left outer join (select event_type, avg(occurences) as avg_occurences from schema_1126.events group by event_type) as e2 on e1.event_type = e2.event_type where e1.occurences > e2.avg_occurences) as e3 group by e3.business_id having count(business_id) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
612,1126,13,Medium,"WITH event_avg AS (
    SELECT 
        event_type, 
        AVG(occurences) AS avg_occurences_event 
    FROM schema_1126.events 
    GROUP BY event_type
),
filtered_events AS (
    SELECT 
        e.business_id, 
        e.event_type
    FROM schema_1126.events e
    JOIN event_avg a ON e.event_type = a.event_type
    WHERE e.occurences > a.avg_occurences_event
)
SELECT 
    business_id
FROM filtered_events
GROUP BY business_id
HAVING COUNT(DISTINCT event_type) > 1;",4995,"select a.business_id from (select business_id, event_type, occurences, count(event_type) over (partition by business_id) as count_event, avg(occurences) over (partition by event_type) as avg_occurences_event from schema_1126.events) as a where a.occurences > a.avg_occurences_event group by a.business_id having count(distinct a.event_type) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
613,1126,16,Medium,"SELECT a.business_id
FROM schema_1126.events a
JOIN (
    SELECT event_type, AVG(occurences) AS avgocc 
    FROM schema_1126.events 
    GROUP BY event_type
) b ON a.event_type = b.event_type AND a.occurences > b.avgocc
GROUP BY a.business_id
HAVING COUNT(*) > 1",4995,"select a.business_id from schema_1126.events as a join (select event_type, avg(occurences) as avgocc from schema_1126.events group by event_type) as b on (a.event_type = b.event_type and a.occurences > b.avgocc) group by a.business_id having count(a.event_type) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
614,1126,17,Medium,"WITH event_avg AS (
    SELECT event_type, avg(occurences) AS avg_occ_by_event 
    FROM schema_1126.events 
    GROUP BY event_type
)
SELECT a.business_id 
FROM schema_1126.events a 
JOIN event_avg b ON a.event_type = b.event_type AND a.occurences > b.avg_occ_by_event 
GROUP BY a.business_id 
HAVING count(DISTINCT a.event_type) > 1",4995,"select a.business_id from schema_1126.events as a left outer join (select distinct event_type, avg(occurences) as avg_occ_by_event from schema_1126.events group by 1) as b on a.event_type = b.event_type where a.occurences > b.avg_occ_by_event group by 1 having count(distinct a.event_type) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
615,1126,23,Medium,"WITH avg_occurrences AS (
    SELECT 
        event_type, 
        AVG(occurences) AS avg_occ 
    FROM 
        schema_1126.events 
    GROUP BY 
        event_type
)
SELECT 
    e.business_id 
FROM 
    schema_1126.events e
JOIN 
    avg_occurrences a ON e.event_type = a.event_type
WHERE 
    e.occurences > a.avg_occ
GROUP BY 
    e.business_id 
HAVING 
    COUNT(DISTINCT e.event_type) > 1;",4995,"select business_id from (select business_id, event_type, occurences, avg(occurences) over (partition by event_type) as avg_occ from schema_1126.events) as t where t.occurences > t.avg_occ group by business_id having count(event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
616,1126,37,Medium,"WITH event_avgs AS (
    SELECT 
        event_type, 
        AVG(occurences) AS avg_occurences 
    FROM schema_1126.events 
    GROUP BY event_type
)
SELECT 
    e.business_id 
FROM schema_1126.events e
JOIN event_avgs a ON e.event_type = a.event_type
WHERE e.occurences > a.avg_occurences
GROUP BY e.business_id 
HAVING COUNT(DISTINCT e.event_type) >= 2;",4995,"select business_id from (select business_id, event_type, occurences, avg(occurences) over (partition by event_type) as avg from schema_1126.events) as b where occurences > avg group by business_id having count(event_type) >= 2",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
617,1126,39,Medium,"WITH event_avg AS (
    SELECT event_type, avg(occurences) AS average 
    FROM schema_1126.events 
    GROUP BY event_type
)
SELECT business_id 
FROM schema_1126.events t1 
JOIN event_avg t2 ON t1.event_type = t2.event_type AND t1.occurences > t2.average 
GROUP BY business_id 
HAVING COUNT(*) >= 2",4995,"select business_id from schema_1126.events as t1 join (select event_type, avg(occurences) as average from schema_1126.events group by event_type) as t2 on (t1.event_type = t2.event_type and t1.occurences > t2.average) group by business_id having count(business_id) >= 2",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
618,1126,40,Medium,"SELECT e.business_id
FROM schema_1126.events e
JOIN (
    SELECT event_type, avg(occurences) as avg_occurences 
    FROM schema_1126.events 
    GROUP BY event_type
) t ON e.event_type = t.event_type AND e.occurences > t.avg_occurences
GROUP BY e.business_id
HAVING count(DISTINCT e.event_type) > 1",4995,"select business_id from schema_1126.events as e join (select event_type, avg(occurences) as avg_occurences from schema_1126.events group by event_type) as t on (e.event_type = t.event_type and e.occurences > t.avg_occurences) group by e.business_id having count(distinct e.event_type) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
619,1126,42,Medium,"SELECT business_id
FROM schema_1126.events e
JOIN (
    SELECT event_type, AVG(occurences) AS average_occurences 
    FROM schema_1126.events 
    GROUP BY event_type
) avg ON e.event_type = avg.event_type AND e.occurences > avg.average_occurences
GROUP BY business_id
HAVING COUNT(*) > 1",4995,"select business_id from schema_1126.events as e left outer join (select event_type, avg(occurences) as average_occurences from schema_1126.events group by event_type) as average on e.event_type = average.event_type where occurences > average_occurences group by business_id having count(business_id) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
620,1126,43,Medium,"SELECT business_id
FROM schema_1126.events evt
JOIN (
    SELECT event_type, AVG(occurences) AS avg_occ 
    FROM schema_1126.events 
    GROUP BY event_type
) avg_evt ON evt.event_type = avg_evt.event_type
WHERE evt.occurences > avg_evt.avg_occ
GROUP BY business_id
HAVING COUNT(evt.event_type) > 1",4995,"select business_id from schema_1126.events as evt left outer join (select event_type, avg(occurences) as avg_occ from schema_1126.events group by 1) as avg_evt on evt.event_type = avg_evt.event_type where occurences > avg_occ group by 1 having count(evt.event_type) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
621,1126,45,Medium,"WITH event_avg AS (
    SELECT event_type, AVG(occurences) AS occurence_avg 
    FROM schema_1126.events 
    GROUP BY event_type
)
SELECT business_id 
FROM schema_1126.events e
JOIN event_avg ea ON e.event_type = ea.event_type 
WHERE e.occurences > ea.occurence_avg 
GROUP BY business_id 
HAVING COUNT(*) > 1;",4995,"select business_id from schema_1126.events join (select event_type, avg(occurences) as occurence_avg from schema_1126.events group by event_type) as event_avg on events.event_type = event_avg.event_type where events.occurences > event_avg.occurence_avg group by business_id having count(business_id) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
