Id,TaskNo,ResponseId,Difficulty,Optimized query,avg_rows_optimized,Initial Query,avg_rows_initial,avg_rows_diff_chat_gpt_initial,Queries equal with order on test dataset,Queries equil without order on test dataset,ORDER BY clause in initial query,ORDER BY clause in optimazed query,Leetcode equivalence status,Final equivalence status,Status,Comment
666,1126,239,Medium,"SELECT business_id
FROM schema_1126.events a
JOIN (
    SELECT event_type, AVG(occurences) AS avgoccurences
    FROM schema_1126.events
    GROUP BY event_type
) b ON a.event_type = b.event_type
WHERE a.occurences > b.avgoccurences
GROUP BY business_id
HAVING COUNT(DISTINCT a.event_type) > 1;",4995,"select distinct business_id from schema_1126.events as a join (select event_type, avg(occurences) as avgoccurences from schema_1126.events group by event_type) as b on a.event_type = b.event_type where a.occurences > b.avgoccurences group by business_id having count(distinct a.event_type) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
667,1126,241,Medium,"SELECT e.business_id
FROM schema_1126.events e
JOIN (
    SELECT event_type, AVG(occurences) AS avg_occ
    FROM schema_1126.events
    GROUP BY event_type
) a ON a.event_type = e.event_type
WHERE e.occurences > a.avg_occ
GROUP BY e.business_id
HAVING COUNT(DISTINCT e.event_type) > 1",4995,"select distinct e.business_id as business_id from (select event_type, avg(occurences) as avg_occ from schema_1126.events group by event_type) as a join schema_1126.events as e on (a.event_type = e.event_type and a.avg_occ < e.occurences) group by e.business_id having count(distinct e.event_type) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
668,1126,242,Medium,"SELECT e.business_id
FROM schema_1126.events e
JOIN (
    SELECT event_type, AVG(occurences) AS avg_occurences
    FROM schema_1126.events
    GROUP BY event_type
) avg ON e.event_type = avg.event_type
WHERE e.occurences > avg.avg_occurences
GROUP BY e.business_id
HAVING COUNT(DISTINCT e.event_type) > 1",4995,"select distinct e.business_id as business_id from schema_1126.events as e join (select event_type, avg(occurences) as avg_occurences from schema_1126.events group by 1) as avg on e.event_type = avg.event_type where e.occurences > avg.avg_occurences group by 1 having count(e.event_type) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
669,1126,243,Medium,"SELECT e.business_id
FROM schema_1126.events e
JOIN (
    SELECT event_type, AVG(occurences) AS avg_occ
    FROM schema_1126.events
    GROUP BY event_type
) x ON e.event_type = x.event_type
WHERE e.occurences > x.avg_occ
GROUP BY e.business_id
HAVING COUNT(DISTINCT e.event_type) > 1;",4995,"select distinct e.business_id from schema_1126.events as e left outer join (select event_type, avg(occurences) as avg_occ from schema_1126.events group by event_type) as x on e.event_type = x.event_type where e.occurences > x.avg_occ group by 1 having count(distinct e.event_type) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
670,1126,248,Medium,"SELECT e.business_id
FROM schema_1126.events e
JOIN (
    SELECT event_type, AVG(occurences) AS avg_occu
    FROM schema_1126.events
    GROUP BY event_type
) t ON e.event_type = t.event_type
WHERE e.occurences > t.avg_occu
GROUP BY e.business_id
HAVING COUNT(DISTINCT e.event_type) > 1",4995,"select e.business_id from (select event_type, avg(occurences) as avg_occu from schema_1126.events group by 1) as t join schema_1126.events as e on t.event_type = e.event_type where e.occurences > t.avg_occu group by 1 having count(distinct t.event_type) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
671,1126,251,Medium,"SELECT e.business_id
FROM schema_1126.events e
WHERE e.occurences > (
    SELECT AVG(e2.occurences)
    FROM schema_1126.events e2
    WHERE e2.event_type = e.event_type
)
GROUP BY e.business_id
HAVING COUNT(DISTINCT e.event_type) >= 2;",4995,"select e.business_id from schema_1126.events as e join (select event_type, avg(occurences) as avo from schema_1126.events group by event_type) as a on e.event_type = a.event_type where e.occurences > a.avo group by e.business_id having count(distinct e.event_type) >= 2",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
672,1126,253,Medium,"SELECT e.business_id
FROM schema_1126.events AS e
JOIN (
    SELECT event_type, AVG(occurences) AS avg_occ
    FROM schema_1126.events
    GROUP BY event_type
) AS t ON e.event_type = t.event_type
WHERE e.occurences > t.avg_occ
GROUP BY e.business_id
HAVING COUNT(*) > 1",4995,"select e.business_id from schema_1126.events as e left outer join (select event_type, avg(occurences) as avg_occ from schema_1126.events group by event_type) as t on e.event_type = t.event_type where e.occurences > t.avg_occ group by e.business_id having count(e.business_id) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
673,1126,254,Medium,"SELECT business_id
FROM (
    SELECT business_id, event_type, AVG(occurences) AS e_avg
    FROM schema_1126.events
    GROUP BY business_id, event_type
) AS e1
JOIN (
    SELECT event_type, AVG(occurences) AS e_avg
    FROM schema_1126.events
    GROUP BY event_type
) AS e2 ON e1.event_type = e2.event_type
WHERE e1.e_avg > e2.e_avg
GROUP BY business_id
HAVING COUNT(e1.event_type) > 1;",4995,"select e1.business_id from (select business_id, event_type, avg(occurences) as e_avg from schema_1126.events group by business_id, event_type) as e1 join (select event_type, avg(occurences) as e_avg from schema_1126.events group by event_type) as e2 on e1.event_type = e2.event_type where e1.e_avg > e2.e_avg group by business_id having count(e1.event_type) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
674,1126,256,Medium,"SELECT e2.business_id
FROM schema_1126.events AS e2
JOIN (
    SELECT e1.event_type, AVG(e1.occurences) AS avg_occurences
    FROM schema_1126.events AS e1
    GROUP BY e1.event_type
) AS temp ON e2.event_type = temp.event_type
WHERE e2.occurences > temp.avg_occurences
GROUP BY e2.business_id
HAVING COUNT(*) >= 2;",4995,"select e2.business_id from schema_1126.events as e2 join (select e1.event_type, avg(e1.occurences) as avg from schema_1126.events as e1 group by e1.event_type) as temp on e2.event_type = temp.event_type where e2.occurences > temp.avg group by e2.business_id having count(e2.business_id) >= 2",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
675,1126,259,Medium,"select business_id
from (
    select t1.business_id, t1.event_type, t1.occurences, avg(t1.occurences) over (partition by t1.event_type) as mean
    from schema_1126.events t1
) as subquery
where subquery.occurences > subquery.mean
group by subquery.business_id
having count(subquery.business_id) > 1",4995,"select t1.business_id from schema_1126.events as t1 join (select event_type, avg(occurences) as mean from schema_1126.events group by event_type) as t2 on t1.event_type = t2.event_type where t1.occurences > t2.mean group by t1.business_id having count(t1.business_id) > 1",4995,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
676,1126,261,Medium,"SELECT e.business_id
FROM schema_1126.events e
JOIN (
    SELECT event_type, AVG(occurences) AS avg_occ
    FROM schema_1126.events
    GROUP BY event_type
) t1 ON e.event_type = t1.event_type
WHERE e.occurences > t1.avg_occ
GROUP BY e.business_id
HAVING COUNT(e.event_type) > 1",4995,"select t2.business_id from (select e.business_id, count(e.event_type) as event_count from (select event_type, avg(occurences) as avg_occ from schema_1126.events group by event_type) as t1 left outer join schema_1126.events as e on (t1.event_type = e.event_type and e.occurences > t1.avg_occ) group by e.business_id) as t2 where t2.event_count > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
677,1126,262,Medium,"SELECT e2.business_id
FROM schema_1126.events e2
JOIN (
    SELECT event_type, AVG(occurences) AS ave_occurences
    FROM schema_1126.events
    GROUP BY event_type
) AS temp1 ON e2.event_type = temp1.event_type
WHERE e2.occurences > temp1.ave_occurences
GROUP BY e2.business_id
HAVING COUNT(e2.event_type) > 1;",4995,"select t2.business_id from (select e2.business_id, count(e2.event_type) as ev_c from (select event_type, avg(occurences) as ave_occurences from schema_1126.events as e1 group by event_type) as temp1 join schema_1126.events as e2 on temp1.event_type = e2.event_type where e2.occurences > temp1.ave_occurences group by e2.business_id) as t2 where t2.ev_c > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
678,1126,397,Medium,"SELECT e2.business_id
FROM schema_1126.events e2
JOIN (
    SELECT event_type, AVG(occurences) AS average
    FROM schema_1126.events
    GROUP BY event_type
) temp1 ON e2.event_type = temp1.event_type
WHERE e2.occurences > temp1.average
GROUP BY e2.business_id
HAVING COUNT(DISTINCT e2.event_type) > 1",4995,"with temp1 as (select event_type, avg(occurences) as average from schema_1126.events group by event_type) select business_id from (select event_type, avg(occurences) as average from schema_1126.events group by event_type) as temp1 join schema_1126.events as e2 on (e2.event_type = temp1.event_type and e2.occurences > temp1.average) group by e2.business_id having count(distinct temp1.event_type) > 1",4995,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
679,1141,12,Easy,"select activity_date as day, count(distinct user_id) as active_users 
from schema_1141.activity 
where activity_date <= '2019-07-27' and activity_date > '2019-06-27'
group by activity_date",15,"select activity_date as day, count(distinct user_id) as active_users from schema_1141.activity group by activity_date having (activity_date <= '2019-07-27' and activity_date > '2019-06-27')",15,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
680,1141,27,Easy,"select activity_date as day, count(distinct user_id) as active_users 
from schema_1141.activity 
where activity_date > '2019-06-27' and activity_date <= '2019-07-27' 
group by activity_date 
order by activity_date",15,"select activity_date as day, count(distinct user_id) as active_users from schema_1141.activity where (activity_date <= '2019-07-27' and activity_date > '2019-06-27') group by activity_date",15,0,TRUE,TRUE,FALSE,TRUE,TRUE,TRUE,Equivalent query,
681,1141,45,Easy,"select activity_date as day, count(distinct user_id) as active_users 
from schema_1141.activity 
where activity_date between '2019-06-28' and '2019-07-27' 
group by activity_date",15,"select activity_date as day, count(distinct user_id) as active_users from schema_1141.activity where (activity_date >= '2019-06-28' and activity_date <= '2019-07-27') group by 1",15,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
682,1141,59,Easy,"select activity_date as day, count(distinct user_id) as active_users from schema_1141.activity where activity_date between '2019-06-28' and '2019-07-27' group by activity_date",15,"select activity_date as day, count(distinct user_id) as active_users from schema_1141.activity where (activity_date <= '2019-07-27' and activity_date >= '2019-06-28') group by activity_date",15,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
683,1141,108,Easy,"select activity_date as day, count(distinct user_id) as active_users 
from schema_1141.activity 
where activity_date > '2019-06-27' and activity_date <= '2019-07-27'
group by activity_date",15,"select activity_date as day, count(distinct user_id) as active_users from schema_1141.activity group by activity_date having (activity_date > '2019-06-27' and activity_date <= '2019-07-27')",15,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
684,1141,144,Easy,"select activity_date as day, count(distinct user_id) as active_users from schema_1141.activity where activity_date between '2019-06-28' and '2019-07-27' group by activity_date",15,"select activity_date as day, count(distinct user_id) as active_users from schema_1141.activity where ('2019-06-27' < activity_date and activity_date <= '2019-07-27') group by 1",15,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
685,1141,147,Easy,"select activity_date as day, count(distinct user_id) as active_users 
from schema_1141.activity 
where activity_date between '2019-06-28' and '2019-07-27' 
group by activity_date",15,"select activity_date as day, count(distinct user_id) as active_users from schema_1141.activity where (activity_date > '2019-06-27' and activity_date <= '2019-07-27') group by activity_date",15,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
686,1148,2,Easy,select author_id as id from schema_1148.views where author_id = viewer_id group by author_id,208,select distinct author_id as id from schema_1148.views where author_id = viewer_id order by author_id,208,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Equivalent query,
687,1148,7,Easy,select author_id as id from schema_1148.views where author_id = viewer_id group by author_id order by author_id asc,208,select distinct author_id as id from schema_1148.views where author_id = viewer_id order by author_id asc,208,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
688,1148,29,Easy,"select v1.author_id as id 
from schema_1148.views as v1 
where exists (
    select 1 
    from schema_1148.views as v2 
    where v1.article_id = v2.article_id 
    and v1.author_id = v2.viewer_id
) 
group by v1.author_id 
order by v1.author_id",316,select distinct v1.author_id as id from schema_1148.views as v1 join schema_1148.views as v2 on (v1.article_id = v2.article_id and v1.author_id = v2.viewer_id) order by v1.author_id,316,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
689,1148,46,Easy,select distinct author_id as id from schema_1148.views where author_id = viewer_id,208,select author_id as id from schema_1148.views where author_id = viewer_id group by author_id order by author_id,208,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Equivalent query,
690,1148,55,Easy,select distinct author_id as id from schema_1148.views where author_id = viewer_id order by author_id asc,208,select author_id as id from schema_1148.views where author_id = viewer_id group by author_id order by author_id asc,208,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
691,1148,62,Easy,select author_id as id from schema_1148.views where viewer_id = author_id group by author_id,208,select distinct author_id as id from schema_1148.views where viewer_id = author_id order by author_id,208,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Equivalent query,
692,1148,66,Easy,"SELECT DISTINCT author_id AS id
FROM schema_1148.views
WHERE author_id = viewer_id
ORDER BY author_id;",208,select t.author_id as id from (select author_id from schema_1148.views where author_id = viewer_id group by author_id having count(author_id) >= 1) as t order by t.author_id,208,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
693,1148,67,Easy,select v1.author_id as id from schema_1148.views as v1 where v1.author_id = v1.viewer_id group by v1.author_id order by v1.author_id asc,208,select distinct v1.author_id as id from schema_1148.views as v1 where v1.author_id = v1.viewer_id order by v1.author_id asc,208,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
694,1148,82,Easy,select distinct author_id as id from schema_1148.views where author_id = viewer_id order by author_id,208,select author_id as id from schema_1148.views as a where author_id = viewer_id group by author_id order by author_id,208,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
695,1148,88,Easy,"SELECT DISTINCT author_id AS id
FROM schema_1148.views
WHERE author_id = viewer_id
ORDER BY author_id ASC",208,select author_id as id from schema_1148.views where author_id = viewer_id group by author_id having count(author_id) >= 1 order by author_id asc,208,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
696,1148,90,Easy,select distinct author_id as id from schema_1148.views where viewer_id = author_id order by author_id asc,208,select author_id as id from schema_1148.views where viewer_id = author_id group by author_id order by author_id asc,208,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
697,1148,97,Easy,select distinct author_id as id from schema_1148.views where author_id = viewer_id order by author_id asc,208,"select author_id as id from schema_1148.views where author_id = viewer_id group by author_id, viewer_id order by author_id asc",208,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
698,1148,107,Easy,select a.author_id as id from schema_1148.views as a join schema_1148.views as b on (a.article_id = b.article_id and a.author_id = b.viewer_id) group by a.author_id order by a.author_id,316,select distinct a.author_id as id from schema_1148.views as a join schema_1148.views as b on (a.article_id = b.article_id and a.author_id = b.viewer_id) order by a.author_id,316,0,TRUE,TRUE,TRUE,TRUE,TRUE,TRUE,Equivalent query,
699,1148,111,Easy,select author_id as id from schema_1148.views as v where v.author_id = v.viewer_id group by author_id,208,select distinct author_id as id from schema_1148.views as v where v.author_id = v.viewer_id order by author_id,208,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Equivalent query,
700,1148,152,Easy,select viewer_id as id from schema_1148.views where author_id = viewer_id group by viewer_id,208,select distinct viewer_id as id from schema_1148.views where author_id = viewer_id order by viewer_id asc,208,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Equivalent query,
701,1148,153,Easy,select viewer_id as id from schema_1148.views where author_id = viewer_id group by viewer_id,208,select distinct viewer_id as id from schema_1148.views where author_id = viewer_id order by viewer_id,208,0,FALSE,TRUE,TRUE,FALSE,TRUE,TRUE,Equivalent query,
702,1149,1,Medium,"select v.viewer_id as id 
from schema_1149.views as v 
group by v.viewer_id 
having count(distinct v.article_id) > 1 
order by v.viewer_id",100,"select distinct v.viewer_id as id from schema_1149.views as v group by v.view_date, v.viewer_id having count(distinct v.article_id) > 1 order by v.viewer_id",100,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Non-equivalent queries,
703,1149,5,Medium,"SELECT viewer_id AS id
FROM schema_1149.views
GROUP BY viewer_id
HAVING COUNT(DISTINCT article_id) > 1
ORDER BY viewer_id ASC;",100,"select distinct viewer_id as id from (select viewer_id, view_date, count(distinct article_id) as count from schema_1149.views group by viewer_id, view_date having count(distinct article_id) > 1) as a order by viewer_id asc",100,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Non-equivalent queries,
704,1149,6,Medium,"SELECT viewer_id AS id
FROM schema_1149.views
GROUP BY viewer_id
HAVING COUNT(DISTINCT article_id) > 1
ORDER BY viewer_id ASC;",100,"select distinct viewer_id as id from schema_1149.views group by view_date, viewer_id having count(distinct article_id) > 1 order by viewer_id asc",100,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Non-equivalent queries,
706,1149,9,Medium,"select viewer_id as id
from schema_1149.views
group by viewer_id
having count(distinct article_id) > 1
order by viewer_id",100,"select distinct viewer_id as id from (select viewer_id, view_date, count(distinct article_id) as art_num from schema_1149.views group by viewer_id, view_date) as t1 where art_num > 1 order by viewer_id",100,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Non-equivalent queries,
707,1149,17,Medium,"select viewer_id as id 
from schema_1149.views 
group by viewer_id 
having count(distinct article_id) > 1 
order by viewer_id",100,"select distinct viewer_id as id from schema_1149.views group by view_date, viewer_id having count(distinct article_id) > 1 order by viewer_id",100,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Non-equivalent queries,
708,1149,18,Medium,"select viewer_id as id 
from schema_1149.views 
group by viewer_id 
having count(distinct article_id) > 1",100,"select distinct viewer_id as id from schema_1149.views group by viewer_id, view_date having count(distinct article_id) > 1",100,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Non-equivalent queries,
709,1149,23,Medium,"select viewer_id as id 
from schema_1149.views 
group by viewer_id 
having count(distinct article_id) > 1 
order by viewer_id",100,"select distinct viewer_id as id from schema_1149.views group by viewer_id, view_date having count(distinct article_id) > 1 order by viewer_id",100,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Non-equivalent queries,
710,1149,24,Medium,"select viewer_id as id 
from schema_1149.views 
group by viewer_id 
having count(distinct article_id) > 1 
order by viewer_id asc",100,"select distinct viewer_id as id from schema_1149.views group by viewer_id, view_date having count(distinct article_id) > 1 order by viewer_id asc",100,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Non-equivalent queries,
711,1149,32,Medium,"select viewer_id as id
from schema_1149.views
group by viewer_id, view_date
having count(distinct article_id) > 1",27263,"select distinct viewer_id as id from (select viewer_id, view_date, count(distinct article_id) as cnt from schema_1149.views group by 1, 2) as a where cnt > 1",100,27163,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Non-equivalent queries,
712,1149,33,Medium,"select viewer_id as id
from schema_1149.views
group by viewer_id, view_date
having count(distinct article_id) >= 2",27263,"select distinct viewer_id as id from (select a.viewer_id, a.view_date from schema_1149.views as a group by 1, 2 having count(distinct article_id) >= 2) as tmp",100,27163,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Non-equivalent queries,
713,1149,37,Medium,"select viewer_id as id
from schema_1149.views
group by viewer_id, view_date
having count(distinct article_id) > 1",27263,"select distinct viewer_id as id from (select viewer_id, view_date, count(distinct article_id) as cnt from schema_1149.views group by viewer_id, view_date) as temp where cnt > 1",100,27163,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Non-equivalent queries,
714,1149,45,Medium,"SELECT viewer_id AS id
FROM schema_1149.views
GROUP BY viewer_id
HAVING COUNT(DISTINCT CASE WHEN view_date IS NOT NULL THEN article_id END) >= 2
ORDER BY viewer_id;",100,"select d.viewer_id as id from (select viewer_id, view_date, count(distinct article_id) as cnt from schema_1149.views group by viewer_id, view_date) as d where d.cnt >= 2 group by d.viewer_id order by d.viewer_id",100,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Non-equivalent queries,
715,1149,52,Medium,"select viewer_id as id 
from schema_1149.views 
group by viewer_id 
having count(distinct article_id) >= 2",100,"select distinct viewer_id as id from schema_1149.views group by viewer_id, view_date having count(distinct article_id) >= 2",100,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Non-equivalent queries,
716,1149,53,Medium,"select viewer_id as id 
from schema_1149.views 
group by viewer_id 
having count(distinct article_id) > 1",100,"select distinct viewer_id as id from schema_1149.views as v1 group by viewer_id, view_date having count(distinct article_id) > 1",100,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Non-equivalent queries,
717,1149,77,Medium,"select viewer_id as id
from schema_1149.views
group by viewer_id
having count(distinct article_id) > 1
order by viewer_id",100,"select distinct a.viewer_id as id from (select viewer_id, view_date, count(distinct article_id) as article_count from schema_1149.views group by viewer_id, view_date) as a where a.article_count > 1 order by a.viewer_id",100,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Non-equivalent queries,
718,1149,81,Medium,"select viewer_id as id
from schema_1149.views
group by viewer_id
having count(distinct article_id) > 1
order by viewer_id",100,"select distinct id from (select view_date, viewer_id as id from schema_1149.views group by view_date, viewer_id having count(distinct article_id) > 1) as cte order by id",100,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Non-equivalent queries,
719,1149,84,Medium,"SELECT viewer_id AS id
FROM schema_1149.views
GROUP BY viewer_id
HAVING COUNT(DISTINCT article_id) > 1
ORDER BY viewer_id;",100,"select distinct id from (select view_date, viewer_id as id from schema_1149.views group by 1, 2 having count(distinct article_id) > 1) as sub order by id",100,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Non-equivalent queries,
720,1149,87,Medium,"SELECT viewer_id AS id
FROM schema_1149.views
GROUP BY viewer_id
HAVING COUNT(DISTINCT article_id) > 1
ORDER BY viewer_id;",100,"select distinct temp.viewer_id as id from (select viewer_id, view_date, count(distinct article_id) as total_article from schema_1149.views group by viewer_id, view_date having count(distinct article_id) > 1) as temp order by temp.viewer_id",100,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Non-equivalent queries,
721,1149,93,Medium,"SELECT viewer_id AS id
FROM schema_1149.views
GROUP BY viewer_id, view_date
HAVING COUNT(DISTINCT article_id) > 1
ORDER BY viewer_id;",27263,"select distinct viewer_id as id from (select distinct viewer_id, view_date, count(distinct article_id) as view_cnts_per_day from schema_1149.views as v2 group by 1, 2) as x where view_cnts_per_day > 1 order by viewer_id",100,27163,FALSE,TRUE,TRUE,TRUE,FALSE,FALSE,Non-equivalent queries,
722,1149,99,Medium,"SELECT viewer_id AS id
FROM schema_1149.views
GROUP BY viewer_id
HAVING COUNT(DISTINCT article_id) > 1
ORDER BY viewer_id;",100,"select distinct viewer_id as id from (select viewer_id, view_date, count(distinct article_id) as cnt from schema_1149.views group by 1, 2) as tmp where cnt > 1 order by viewer_id",100,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Non-equivalent queries,
723,1149,101,Medium,"select viewer_id as id
from schema_1149.views
group by viewer_id
having count(distinct article_id) > 1
order by viewer_id asc",100,"select distinct viewer_id as id from (select viewer_id, view_date, count(distinct article_id) as views from schema_1149.views group by viewer_id, view_date) as t where views > 1 order by viewer_id asc",100,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Non-equivalent queries,
724,1149,105,Medium,"SELECT viewer_id AS id
FROM schema_1149.views
GROUP BY viewer_id, view_date
HAVING COUNT(DISTINCT article_id) > 1;",27263,"select distinct viewer_id as id from (select viewer_id, view_date from schema_1149.views group by 1, 2 having count(distinct article_id) > 1) as a",100,27163,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Non-equivalent queries,
725,1149,111,Medium,"select viewer_id as id 
from schema_1149.views 
group by viewer_id 
having count(distinct case when view_date is not null then article_id end) > 1",100,"select distinct viewer_id as id from (select viewer_id, view_date, count(distinct article_id) as num_articles from schema_1149.views group by viewer_id, view_date) as a where num_articles > 1 group by viewer_id",100,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Non-equivalent queries,
726,1149,132,Medium,"SELECT viewer_id AS id
FROM schema_1149.views
GROUP BY viewer_id
HAVING COUNT(view_date) > 1 AND COUNT(DISTINCT article_id) > 1",100,"select distinct viewer_id as id from schema_1149.views group by viewer_id, view_date having (count(viewer_id) > 1 and count(distinct article_id) > 1)",100,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Non-equivalent queries,
727,1149,137,Medium,"SELECT viewer_id AS id
FROM schema_1149.views
GROUP BY viewer_id
HAVING COUNT(DISTINCT article_id) > 1
ORDER BY viewer_id;",100,"select distinct viewer_id as id from schema_1149.views as v group by view_date, viewer_id having count(distinct article_id) > 1 order by viewer_id",100,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Non-equivalent queries,
729,1149,160,Medium,"select viewer_id as id
from schema_1149.views
group by viewer_id, view_date
having count(distinct article_id) > 1",27263,"select distinct viewer_id as id from (select viewer_id, view_date from schema_1149.views group by 1, 2 having count(distinct article_id) > 1) as x",100,27163,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,Non-equivalent queries,
730,1149,161,Medium,"SELECT viewer_id AS id
FROM schema_1149.views
GROUP BY viewer_id
HAVING COUNT(DISTINCT article_id) > 1
ORDER BY viewer_id;",100,"select distinct viewer_id as id from (select view_date, viewer_id, count(distinct article_id) as articles from schema_1149.views group by view_date, viewer_id) as t where articles > 1 order by viewer_id",100,0,TRUE,TRUE,TRUE,TRUE,FALSE,FALSE,Non-equivalent queries,
731,1149,167,Medium,select viewer_id as id from schema_1149.views group by viewer_id having count(distinct article_id) > 1,100,"select distinct v.viewer_id as id from schema_1149.views as v group by viewer_id, view_date having count(distinct article_id) > 1",100,0,TRUE,TRUE,FALSE,FALSE,FALSE,FALSE,Non-equivalent queries,
732,1158,255,Medium,"SELECT u.user_id AS buyer_id, u.join_date, COALESCE(order_count, 0) AS orders_in_2019
FROM schema_1158.users u
LEFT JOIN (
    SELECT buyer_id, COUNT(*) AS order_count
    FROM schema_1158.orders
    WHERE order_date BETWEEN '2019-01-01' AND '2019-12-31'
    GROUP BY buyer_id
) o ON u.user_id = o.buyer_id;",100000,"select user_id as buyer_id, join_date, count(order_date) as orders_in_2019 from schema_1158.users as u left outer join schema_1158.orders as o on (u.user_id = o.buyer_id and o.order_date >= '2019-01-01' and o.order_date <= '2019-12-31') group by 1",100000,0,TRUE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
733,1303,3,Easy,"select a.employee_id, count(*) as team_size 
from schema_1303.employee as a 
join schema_1303.employee as b on a.team_id = b.team_id 
group by a.employee_id",100000,"select a.employee_id, count(b.employee_id) as team_size from schema_1303.employee as a left outer join schema_1303.employee as b on a.team_id = b.team_id group by a.employee_id",100000,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
734,1303,5,Easy,"select a.employee_id, count(a.employee_id) over (partition by a.team_id) as team_size
from schema_1303.employee as a",100000,"select a.employee_id, b.team_size from schema_1303.employee as a join (select team_id, count(employee_id) as team_size from schema_1303.employee group by team_id) as b on a.team_id = b.team_id",100000,0,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,Equivalent query,
